timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,heading,db,frequency
36847,0.13,0.83,-0.07,1.79,-75.98,3.47,1.3,-527.2,178.2,272.1,36.9,31.2
36947,-0.01,0.90,-0.01,1.36,-71.70,3.39,6.5,-542.8,230.3,271.8,43.0,156.2
37047,0.06,0.90,0.17,1.35,-68.91,2.98,6.5,-542.8,230.3,271.6,38.2,31.2
37147,-0.01,1.04,0.16,-1.04,-66.75,2.53,22.0,-524.6,225.9,271.7,36.2,31.2
37247,0.21,1.20,0.33,-5.50,-62.38,0.87,14.3,-545.5,221.6,271.7,36.5,15.6
37347,-0.05,0.79,-0.18,-13.13,-51.69,1.73,22.0,-527.2,239.0,271.8,36.3,31.2
37447,-0.07,0.90,0.18,-11.27,-44.92,-2.62,27.2,-550.7,260.6,272.0,36.4,31.2
37547,0.01,0.98,0.01,-7.21,-38.71,-1.65,37.5,-540.2,278.0,272.4,36.3,31.2
37647,-0.08,0.98,0.28,-7.06,-34.51,-4.25,35.0,-542.8,243.3,272.7,35.5,31.2
37747,-0.08,1.13,0.24,-6.01,-28.49,-5.00,24.6,-535.0,269.3,272.7,36.0,31.2
37847,0.12,1.25,0.08,-7.18,-19.91,-3.16,19.4,-535.0,273.6,272.5,35.6,31.2
37947,0.20,0.69,-0.00,-10.43,-13.95,-4.40,6.5,-558.5,217.3,272.2,37.2,31.2
38047,0.03,0.95,0.10,-5.26,-9.23,-4.45,14.3,-542.8,256.3,272.0,36.8,31.2
38147,0.09,0.86,-0.12,-2.34,1.20,-1.01,14.3,-545.5,256.3,271.9,37.1,46.9
38247,-0.09,0.99,0.43,-2.83,7.68,-2.51,-9.0,-527.2,221.6,271.3,36.4,31.2
38347,-0.05,1.22,-0.00,4.87,12.68,-4.29,27.2,-529.8,225.9,271.7,36.6,31.2
38447,-0.13,1.26,0.11,1.76,15.33,-2.17,6.5,-555.9,208.6,271.5,38.2,31.2
38547,0.11,0.69,0.02,-4.29,14.83,-3.31,3.9,-548.1,217.3,271.3,38.5,31.2
38647,-0.13,0.90,0.12,1.52,11.81,-3.23,-6.4,-535.0,208.6,270.9,37.7,31.2
38747,0.12,0.91,0.02,0.89,11.47,-2.91,-11.6,-529.8,299.7,270.4,37.0,46.9
38847,-0.14,1.11,0.43,1.22,8.09,-4.22,-19.4,-561.1,256.3,270.0,37.3,46.9
38947,-0.05,1.27,0.39,-0.01,4.16,-2.48,-9.0,-535.0,234.6,269.8,39.2,46.9
39047,0.13,0.89,-0.23,-0.54,2.81,2.50,-22.0,-511.5,169.6,269.3,38.7,31.2
39147,0.16,0.90,0.02,-1.97,-1.54,-2.56,-29.7,-519.4,234.6,268.8,39.2,31.2
39247,-0.06,0.84,-0.06,5.37,1.50,2.45,-37.5,-516.8,256.3,268.2,38.4,468.8
39347,-0.05,0.93,0.38,-0.37,-1.63,-0.45,-29.7,-514.1,225.9,267.9,38.2,46.9
39447,-0.02,1.09,0.14,1.78,-2.07,-0.25,-16.8,-516.8,186.9,268.0,39.5,1046.9
39547,-0.10,1.19,0.14,0.92,-3.19,-0.78,-34.9,-514.1,191.3,267.6,38.5,281.2
39647,0.04,1.21,-0.02,1.81,0.00,-0.74,-32.3,-493.3,169.6,267.3,41.9,31.2
